fileName,colName,fine_grained_label
cars_24_combined_128.csv,Owner,Owner_Car
cars_24_combined_133.csv,Owner,Owner_Car
cars_24_combined_136.csv,Owner,Owner_Car
cars_24_combined_137.csv,Owner,Owner_Car
cars_24_combined_139.csv,Owner,Owner_Car
cars_24_combined_142.csv,Owner,Owner_Car
cars_24_combined_144.csv,Owner,Owner_Car
cars_us_2022_125.csv,Parking.Sensors,Parking.Sensors
cars_us_2022_127.csv,Parking.Sensors,Parking.Sensors
cars_us_2022_125.csv,CD.Player,Player
cars_us_2022_125.csv,DVD.Player,Player
cars_us_2022_125.csv,Cassette.Player,Player
cars_us_2022_127.csv,CD.Player,Player
cars_us_2022_127.csv,DVD.Player,Player
cars_us_2022_127.csv,Cassette.Player,Player
cars_us_2022_125.csv,Power.hp,Power_Car
cars_us_2022_127.csv,Power.hp,Power_Car
cars_us_2022_125.csv,Power.Door.Locks,Power.Door.Locks
cars_us_2022_127.csv,Power.Door.Locks,Power.Door.Locks
cars_us_2022_125.csv,Power.Steering,Power.Steering
cars_us_2022_127.csv,Power.Steering,Power.Steering
cars_us_2022_125.csv,Power.Windows,Power.Windows
cars_us_2022_127.csv,Power.Windows,Power.Windows
cardata.csv,Selling_Price,Price_Car
cardata.csv,Present_Price,Price_Car
cars_24_combined_128.csv,Price,Price_Car
cars_24_combined_133.csv,Price,Price_Car
cars_24_combined_136.csv,Price,Price_Car
cars_24_combined_137.csv,Price,Price_Car
cars_24_combined_139.csv,Price,Price_Car
cars_24_combined_142.csv,Price,Price_Car
cars_24_combined_144.csv,Price,Price_Car
cars_us_2022_125.csv,Price,Price_Car
cars_us_2022_127.csv,Price,Price_Car
PakWheelsDataSet_126.csv,Price,Price_Car
PakWheelsDataSet_128.csv,Price,Price_Car
PakWheelsDataSet_131.csv,Price,Price_Car
PakWheelsDataSet_133.csv,Price,Price_Car
PakWheelsDataSet_141.csv,Price,Price_Car
PakWheelsDataSet_147.csv,Price,Price_Car
PakWheelsDataSet_154.csv,Price,Price_Car
PakWheelsDataSet_155.csv,Price,Price_Car
PakWheelsDataSet_158.csv,Price,Price_Car
PakWheelsDataSet_159.csv,Price,Price_Car
PakWheelsDataSet_164.csv,Price,Price_Car
PakWheelsDataSet_165.csv,Price,Price_Car
PakWheelsDataSet_177.csv,Price,Price_Car
PakWheelsDataSet_182.csv,Price,Price_Car
PakWheelsDataSet_184.csv,Price,Price_Car
PakWheelsDataSet_203.csv,Price,Price_Car
PakWheelsDataSet_216.csv,Price,Price_Car
PakWheelsDataSet_217.csv,Price,Price_Car
PakWheelsDataSet_218.csv,Price,Price_Car
PakWheelsDataSet_219.csv,Price,Price_Car
PakWheelsDataSet_221.csv,Price,Price_Car
PakWheelsDataSet_224.csv,Price,Price_Car
PakWheelsDataSet_230.csv,Price,Price_Car
PakWheelsDataSet_232.csv,Price,Price_Car
PakWheelsDataSet_242.csv,Price,Price_Car
PakWheelsDataSet_253.csv,Price,Price_Car
PakWheelsDataSet_256.csv,Price,Price_Car
PakWheelsDataSet_257.csv,Price,Price_Car
PakWheelsDataSet_259.csv,Price,Price_Car
PakWheelsDataSet_263.csv,Price,Price_Car
PakWheelsDataSet_264.csv,Price,Price_Car
PakWheelsDataSet_267.csv,Price,Price_Car
PakWheelsDataSet_268.csv,Price,Price_Car
PakWheelsDataSet_282.csv,Price,Price_Car
train_126.csv,Price,Price_Car
train_128.csv,Price,Price_Car
train_132.csv,Price,Price_Car
train_135.csv,Price,Price_Car
train_136.csv,Price,Price_Car
train_137.csv,Price,Price_Car
train_143.csv,Price,Price_Car
train_147.csv,Price,Price_Car
train_150.csv,Price,Price_Car
train_153.csv,Price,Price_Car
train_157.csv,Price,Price_Car
train_160.csv,Price,Price_Car
train_163.csv,Price,Price_Car
cars_us_2022_125.csv,Radio,Radio
cars_us_2022_127.csv,Radio,Radio
Forza_Horizon_Cars_126.csv,Stock_Rating,Rating_Car
cars_us_2022_125.csv,Rear.Camera,Rear.Camera
cars_us_2022_127.csv,Rear.Camera,Rear.Camera
cars_us_2022_125.csv,Rear.Reading.Lamp,Rear.Reading.Lamp
cars_us_2022_127.csv,Rear.Reading.Lamp,Rear.Reading.Lamp
cars_us_2022_125.csv,Rear.Seat.Belts,Rear.Seat.Belts
cars_us_2022_127.csv,Rear.Seat.Belts,Rear.Seat.Belts
cars_us_2022_125.csv,Removable.Convertible.Top,Removable.Convertible.Top
cars_us_2022_127.csv,Removable.Convertible.Top,Removable.Convertible.Top
cars_us_2022_125.csv,Seat.Belt.Warning,Seat.Belt.Warning
cars_us_2022_127.csv,Seat.Belt.Warning,Seat.Belt.Warning
cars_us_2022_125.csv,Seats,Seats
cars_us_2022_127.csv,Seats,Seats
cardata.csv,Seller_Type,Seller_Type
cars_us_2022_125.csv,Crash.Sensor,Sensor
cars_us_2022_127.csv,Crash.Sensor,Sensor
cars_us_2022_125.csv,Smart.Access.Card.Entry,Smart.Access.Card.Entry
cars_us_2022_127.csv,Smart.Access.Card.Entry,Smart.Access.Card.Entry
cars_us_2022_125.csv,Smoke.Headlamps,Smoke.Headlamps
cars_us_2022_127.csv,Smoke.Headlamps,Smoke.Headlamps
cars_us_2022_125.csv,Speakers.Front...back,Speakers.Front...back
cars_us_2022_127.csv,Speakers.Front...back,Speakers.Front...back
Forza_Horizon_Cars_126.csv,speed,speed
Forza_Horizon_Cars_126.csv,0-100_Mph,SpeedAccelerationTime
Forza_Horizon_Cars_126.csv,0-60_Mph,SpeedAccelerationTime
Forza_Horizon_Cars_126.csv,acceleration,SpeedAccelerationTime
Forza_Horizon_Cars_126.csv,stock_specs,stock_specs
Forza_Horizon_Cars_126.csv,Top_Speed,Top_Speed
cars_us_2022_125.csv,Torque.lbft,Torque_Car
cars_us_2022_127.csv,Torque.lbft,Torque_Car
cars_us_2022_125.csv,Touch.Screen,Touch.Screen
cars_us_2022_127.csv,Touch.Screen,Touch.Screen
cardata.csv,Transmission,Transmission type_Car
PakWheelsDataSet_126.csv,Transmission,Transmission type_Car
PakWheelsDataSet_128.csv,Transmission,Transmission type_Car
PakWheelsDataSet_131.csv,Transmission,Transmission type_Car
PakWheelsDataSet_133.csv,Transmission,Transmission type_Car
PakWheelsDataSet_141.csv,Transmission,Transmission type_Car
PakWheelsDataSet_147.csv,Transmission,Transmission type_Car
PakWheelsDataSet_154.csv,Transmission,Transmission type_Car
PakWheelsDataSet_155.csv,Transmission,Transmission type_Car
PakWheelsDataSet_158.csv,Transmission,Transmission type_Car
PakWheelsDataSet_159.csv,Transmission,Transmission type_Car
PakWheelsDataSet_164.csv,Transmission,Transmission type_Car
PakWheelsDataSet_165.csv,Transmission,Transmission type_Car
PakWheelsDataSet_177.csv,Transmission,Transmission type_Car
PakWheelsDataSet_182.csv,Transmission,Transmission type_Car
PakWheelsDataSet_184.csv,Transmission,Transmission type_Car
PakWheelsDataSet_203.csv,Transmission,Transmission type_Car
PakWheelsDataSet_216.csv,Transmission,Transmission type_Car
PakWheelsDataSet_217.csv,Transmission,Transmission type_Car
PakWheelsDataSet_218.csv,Transmission,Transmission type_Car
PakWheelsDataSet_219.csv,Transmission,Transmission type_Car
PakWheelsDataSet_221.csv,Transmission,Transmission type_Car
PakWheelsDataSet_224.csv,Transmission,Transmission type_Car
PakWheelsDataSet_230.csv,Transmission,Transmission type_Car
PakWheelsDataSet_232.csv,Transmission,Transmission type_Car
PakWheelsDataSet_242.csv,Transmission,Transmission type_Car
PakWheelsDataSet_253.csv,Transmission,Transmission type_Car
PakWheelsDataSet_256.csv,Transmission,Transmission type_Car
PakWheelsDataSet_257.csv,Transmission,Transmission type_Car
PakWheelsDataSet_259.csv,Transmission,Transmission type_Car
PakWheelsDataSet_263.csv,Transmission,Transmission type_Car
PakWheelsDataSet_264.csv,Transmission,Transmission type_Car
PakWheelsDataSet_267.csv,Transmission,Transmission type_Car
PakWheelsDataSet_268.csv,Transmission,Transmission type_Car
PakWheelsDataSet_282.csv,Transmission,Transmission type_Car
cars_us_2022_125.csv,Tyre.Pressure.Monitor,Tyre.Pressure.Monitor
cars_us_2022_127.csv,Tyre.Pressure.Monitor,Tyre.Pressure.Monitor
cars_us_2022_125.csv,USB...Auxiliary.Input,USB...Auxiliary.Input
cars_us_2022_127.csv,USB...Auxiliary.Input,USB...Auxiliary.Input
cars_us_2022_125.csv,Vehicle.Stability.Control.System,Vehicle.Stability.Control.System
cars_us_2022_127.csv,Vehicle.Stability.Control.System,Vehicle.Stability.Control.System
cars_us_2022_125.csv,Voice.Control,Voice.Control
cars_us_2022_127.csv,Voice.Control,Voice.Control
cars_us_2022_125.csv,Photo,Website_Car
cars_us_2022_127.csv,Photo,Website_Car
Forza_Horizon_Cars_126.csv,Car_Image,Website_Car
Forza_Horizon_Cars_126.csv,Weight_lbs,Weight_lbs
train_126.csv,Wheel,Wheel
train_128.csv,Wheel,Wheel
train_132.csv,Wheel,Wheel
train_135.csv,Wheel,Wheel
train_136.csv,Wheel,Wheel
train_137.csv,Wheel,Wheel
train_143.csv,Wheel,Wheel
train_147.csv,Wheel,Wheel
train_150.csv,Wheel,Wheel
train_153.csv,Wheel,Wheel
train_157.csv,Wheel,Wheel
train_160.csv,Wheel,Wheel
train_163.csv,Wheel,Wheel
cars_us_2022_125.csv,Wheelbase.in,Wheelbase (mm)_Car
cars_us_2022_127.csv,Wheelbase.in,Wheelbase (mm)_Car
cars_us_2022_125.csv,Width.in,Width.in
cars_us_2022_127.csv,Width.in,Width.in
cars_us_2022_125.csv,Xenon.Headlamps,Xenon.Headlamps
cars_us_2022_127.csv,Xenon.Headlamps,Xenon.Headlamps
cardata.csv,Year,Year_Car
cars_24_combined_128.csv,Year,Year_Car
cars_24_combined_133.csv,Year,Year_Car
cars_24_combined_136.csv,Year,Year_Car
cars_24_combined_137.csv,Year,Year_Car
cars_24_combined_139.csv,Year,Year_Car
cars_24_combined_142.csv,Year,Year_Car
cars_24_combined_144.csv,Year,Year_Car
PakWheelsDataSet_126.csv,Year,Year_Car
PakWheelsDataSet_128.csv,Year,Year_Car
PakWheelsDataSet_131.csv,Year,Year_Car
PakWheelsDataSet_133.csv,Year,Year_Car
PakWheelsDataSet_141.csv,Year,Year_Car
PakWheelsDataSet_147.csv,Year,Year_Car
PakWheelsDataSet_154.csv,Year,Year_Car
PakWheelsDataSet_155.csv,Year,Year_Car
PakWheelsDataSet_158.csv,Year,Year_Car
PakWheelsDataSet_159.csv,Year,Year_Car
PakWheelsDataSet_164.csv,Year,Year_Car
PakWheelsDataSet_165.csv,Year,Year_Car
PakWheelsDataSet_177.csv,Year,Year_Car
PakWheelsDataSet_182.csv,Year,Year_Car
PakWheelsDataSet_184.csv,Year,Year_Car
PakWheelsDataSet_203.csv,Year,Year_Car
PakWheelsDataSet_216.csv,Year,Year_Car
PakWheelsDataSet_217.csv,Year,Year_Car
PakWheelsDataSet_218.csv,Year,Year_Car
PakWheelsDataSet_219.csv,Year,Year_Car
PakWheelsDataSet_221.csv,Year,Year_Car
PakWheelsDataSet_224.csv,Year,Year_Car
PakWheelsDataSet_230.csv,Year,Year_Car
PakWheelsDataSet_232.csv,Year,Year_Car
PakWheelsDataSet_242.csv,Year,Year_Car
PakWheelsDataSet_253.csv,Year,Year_Car
PakWheelsDataSet_256.csv,Year,Year_Car
PakWheelsDataSet_257.csv,Year,Year_Car
PakWheelsDataSet_259.csv,Year,Year_Car
PakWheelsDataSet_263.csv,Year,Year_Car
PakWheelsDataSet_264.csv,Year,Year_Car
PakWheelsDataSet_267.csv,Year,Year_Car
PakWheelsDataSet_268.csv,Year,Year_Car
PakWheelsDataSet_282.csv,Year,Year_Car
train_126.csv,Prod. year,Year_Car
train_128.csv,Prod. year,Year_Car
train_132.csv,Prod. year,Year_Car
train_135.csv,Prod. year,Year_Car
train_136.csv,Prod. year,Year_Car
train_137.csv,Prod. year,Year_Car
train_143.csv,Prod. year,Year_Car
train_147.csv,Prod. year,Year_Car
train_150.csv,Prod. year,Year_Car
train_153.csv,Prod. year,Year_Car
train_157.csv,Prod. year,Year_Car
train_160.csv,Prod. year,Year_Car
train_163.csv,Prod. year,Year_Car
cities_155.csv,name,City_City
cities_167.csv,name,City_City
cities_168.csv,name,City_City
cities_174.csv,name,City_City
2021_Full_Cities_Dataset_158.csv,Column Name,Column Name
2021_Full_Cities_Dataset_187.csv,Column Name,Column Name
2021_Full_Cities_Dataset_245.csv,Column Name,Column Name
2021_Full_Cities_Dataset_307.csv,Column Name,Column Name
2021_Full_Cities_Dataset_320.csv,Column Name,Column Name
2021_Full_Cities_Dataset_403.csv,Column Name,Column Name
2021_Full_Cities_Dataset_158.csv,Comments,Comments_City
2021_Full_Cities_Dataset_187.csv,Comments,Comments_City
2021_Full_Cities_Dataset_245.csv,Comments,Comments_City
2021_Full_Cities_Dataset_307.csv,Comments,Comments_City
2021_Full_Cities_Dataset_320.csv,Comments,Comments_City
2021_Full_Cities_Dataset_403.csv,Comments,Comments_City
2021_Full_Cities_Dataset_158.csv,CDP Region,Continents_City
2021_Full_Cities_Dataset_187.csv,CDP Region,Continents_City
2021_Full_Cities_Dataset_245.csv,CDP Region,Continents_City
2021_Full_Cities_Dataset_307.csv,CDP Region,Continents_City
2021_Full_Cities_Dataset_320.csv,CDP Region,Continents_City
2021_Full_Cities_Dataset_403.csv,CDP Region,Continents_City
cities_155.csv,latitude,Coordinate_City
cities_155.csv,longitude,Coordinate_City
cities_167.csv,latitude,Coordinate_City
cities_167.csv,longitude,Coordinate_City
cities_168.csv,latitude,Coordinate_City
cities_168.csv,longitude,Coordinate_City
cities_174.csv,latitude,Coordinate_City
cities_174.csv,longitude,Coordinate_City
2021_Full_Cities_Dataset_158.csv,Country,Country_City
2021_Full_Cities_Dataset_187.csv,Country,Country_City
2021_Full_Cities_Dataset_245.csv,Country,Country_City
2021_Full_Cities_Dataset_307.csv,Country,Country_City
2021_Full_Cities_Dataset_320.csv,Country,Country_City
2021_Full_Cities_Dataset_403.csv,Country,Country_City
cities_155.csv,country_name,Country_City
cities_167.csv,country_name,Country_City
cities_168.csv,country_name,Country_City
cities_174.csv,country_name,Country_City
cities_155.csv,country_id,CountryCode_City
cities_155.csv,country_code,CountryCode_City
cities_167.csv,country_id,CountryCode_City
cities_167.csv,country_code,CountryCode_City
cities_168.csv,country_id,CountryCode_City
cities_168.csv,country_code,CountryCode_City
cities_174.csv,country_id,CountryCode_City
cities_174.csv,country_code,CountryCode_City
2021_Full_Cities_Dataset_158.csv,File Name,File Name
2021_Full_Cities_Dataset_187.csv,File Name,File Name
2021_Full_Cities_Dataset_245.csv,File Name,File Name
2021_Full_Cities_Dataset_307.csv,File Name,File Name
2021_Full_Cities_Dataset_320.csv,File Name,File Name
2021_Full_Cities_Dataset_403.csv,File Name,File Name
2021_Full_Cities_Dataset_158.csv,Account Number,ID_City
2021_Full_Cities_Dataset_158.csv,Question Number,ID_City
2021_Full_Cities_Dataset_158.csv,Column Number,ID_City
2021_Full_Cities_Dataset_158.csv,Row Number,ID_City
2021_Full_Cities_Dataset_187.csv,Account Number,ID_City
2021_Full_Cities_Dataset_187.csv,Question Number,ID_City
2021_Full_Cities_Dataset_187.csv,Column Number,ID_City
2021_Full_Cities_Dataset_187.csv,Row Number,ID_City
2021_Full_Cities_Dataset_245.csv,Account Number,ID_City
2021_Full_Cities_Dataset_245.csv,Question Number,ID_City
2021_Full_Cities_Dataset_245.csv,Column Number,ID_City
2021_Full_Cities_Dataset_245.csv,Row Number,ID_City
2021_Full_Cities_Dataset_307.csv,Account Number,ID_City
2021_Full_Cities_Dataset_307.csv,Question Number,ID_City
2021_Full_Cities_Dataset_307.csv,Column Number,ID_City
2021_Full_Cities_Dataset_307.csv,Row Number,ID_City
2021_Full_Cities_Dataset_320.csv,Account Number,ID_City
2021_Full_Cities_Dataset_320.csv,Question Number,ID_City
2021_Full_Cities_Dataset_320.csv,Column Number,ID_City
2021_Full_Cities_Dataset_320.csv,Row Number,ID_City
2021_Full_Cities_Dataset_403.csv,Account Number,ID_City
2021_Full_Cities_Dataset_403.csv,Question Number,ID_City
2021_Full_Cities_Dataset_403.csv,Column Number,ID_City
2021_Full_Cities_Dataset_403.csv,Row Number,ID_City
cities_155.csv,id,ID_City
cities_155.csv,state_id,ID_City
cities_155.csv,wikiDataId,ID_City
cities_167.csv,id,ID_City
cities_167.csv,state_id,ID_City
cities_167.csv,wikiDataId,ID_City
cities_168.csv,id,ID_City
cities_168.csv,state_id,ID_City
cities_168.csv,wikiDataId,ID_City
cities_174.csv,id,ID_City
cities_174.csv,state_id,ID_City
cities_174.csv,wikiDataId,ID_City
2021_Full_Cities_Dataset_158.csv,Last update,Last update_City
2021_Full_Cities_Dataset_187.csv,Last update,Last update_City
2021_Full_Cities_Dataset_245.csv,Last update,Last update_City
2021_Full_Cities_Dataset_307.csv,Last update,Last update_City
2021_Full_Cities_Dataset_320.csv,Last update,Last update_City
2021_Full_Cities_Dataset_403.csv,Last update,Last update_City
2021_Full_Cities_Dataset_158.csv,Organization,Organization
2021_Full_Cities_Dataset_187.csv,Organization,Organization
2021_Full_Cities_Dataset_245.csv,Organization,Organization
2021_Full_Cities_Dataset_307.csv,Organization,Organization
2021_Full_Cities_Dataset_320.csv,Organization,Organization
2021_Full_Cities_Dataset_403.csv,Organization,Organization
2021_Full_Cities_Dataset_158.csv,Parent Section,Parent Section
2021_Full_Cities_Dataset_187.csv,Parent Section,Parent Section
2021_Full_Cities_Dataset_245.csv,Parent Section,Parent Section
2021_Full_Cities_Dataset_307.csv,Parent Section,Parent Section
2021_Full_Cities_Dataset_320.csv,Parent Section,Parent Section
2021_Full_Cities_Dataset_403.csv,Parent Section,Parent Section
2021_Full_Cities_Dataset_158.csv,Question Name,Question Name
2021_Full_Cities_Dataset_187.csv,Question Name,Question Name
2021_Full_Cities_Dataset_245.csv,Question Name,Question Name
2021_Full_Cities_Dataset_307.csv,Question Name,Question Name
2021_Full_Cities_Dataset_320.csv,Question Name,Question Name
2021_Full_Cities_Dataset_403.csv,Question Name,Question Name
2021_Full_Cities_Dataset_158.csv,Questionnaire,Questionnaire
2021_Full_Cities_Dataset_187.csv,Questionnaire,Questionnaire
2021_Full_Cities_Dataset_245.csv,Questionnaire,Questionnaire
2021_Full_Cities_Dataset_307.csv,Questionnaire,Questionnaire
2021_Full_Cities_Dataset_320.csv,Questionnaire,Questionnaire
2021_Full_Cities_Dataset_403.csv,Questionnaire,Questionnaire
2021_Full_Cities_Dataset_158.csv,Response Answer,Response Answer
2021_Full_Cities_Dataset_187.csv,Response Answer,Response Answer
2021_Full_Cities_Dataset_245.csv,Response Answer,Response Answer
2021_Full_Cities_Dataset_307.csv,Response Answer,Response Answer
2021_Full_Cities_Dataset_320.csv,Response Answer,Response Answer
2021_Full_Cities_Dataset_403.csv,Response Answer,Response Answer
2021_Full_Cities_Dataset_158.csv,Row Name,Row Name
2021_Full_Cities_Dataset_187.csv,Row Name,Row Name
2021_Full_Cities_Dataset_245.csv,Row Name,Row Name
2021_Full_Cities_Dataset_307.csv,Row Name,Row Name
2021_Full_Cities_Dataset_320.csv,Row Name,Row Name
2021_Full_Cities_Dataset_403.csv,Row Name,Row Name
2021_Full_Cities_Dataset_158.csv,Section,Section
2021_Full_Cities_Dataset_187.csv,Section,Section
2021_Full_Cities_Dataset_245.csv,Section,Section
2021_Full_Cities_Dataset_307.csv,Section,Section
2021_Full_Cities_Dataset_320.csv,Section,Section
2021_Full_Cities_Dataset_403.csv,Section,Section
cities_155.csv,state_code,state_code
cities_167.csv,state_code,state_code
cities_168.csv,state_code,state_code
cities_174.csv,state_code,state_code
cities_155.csv,state_name,state_name
cities_167.csv,state_name,state_name
cities_168.csv,state_name,state_name
cities_174.csv,state_name,state_name
2021_Full_Cities_Dataset_158.csv,Year Reported to CDP,Year_City
2021_Full_Cities_Dataset_187.csv,Year Reported to CDP,Year_City
2021_Full_Cities_Dataset_245.csv,Year Reported to CDP,Year_City
2021_Full_Cities_Dataset_307.csv,Year Reported to CDP,Year_City
2021_Full_Cities_Dataset_320.csv,Year Reported to CDP,Year_City
2021_Full_Cities_Dataset_403.csv,Year Reported to CDP,Year_City
Airline Dataset_47.csv,Continents,Continents_Airline
GovernmentOrganization_visitgreaterpalmsprings.com_September2020.csv,geo.latitude,Coordinate_GovernmentOrganization
GovernmentOrganization_visitgreaterpalmsprings.com_September2020.csv,geo.longitude,Coordinate_GovernmentOrganization
GovernmentOrganization_visitphoenix.com_September2020.csv,geo.latitude,Coordinate_GovernmentOrganization
GovernmentOrganization_visitphoenix.com_September2020.csv,geo.longitude,Coordinate_GovernmentOrganization
hospital_locations_125.csv,X,Coordinate_Hospital
hospital_locations_125.csv,Y,Coordinate_Hospital
hospital_locations_125.csv,LATITUDE,Coordinate_Hospital
hospital_locations_125.csv,LONGITUDE,Coordinate_Hospital
hospital_locations_135.csv,X,Coordinate_Hospital
hospital_locations_135.csv,Y,Coordinate_Hospital
hospital_locations_135.csv,LATITUDE,Coordinate_Hospital
hospital_locations_135.csv,LONGITUDE,Coordinate_Hospital
hospital_locations_147.csv,X,Coordinate_Hospital
hospital_locations_147.csv,Y,Coordinate_Hospital
hospital_locations_147.csv,LATITUDE,Coordinate_Hospital
hospital_locations_147.csv,LONGITUDE,Coordinate_Hospital
hospital_locations_150.csv,X,Coordinate_Hospital
hospital_locations_150.csv,Y,Coordinate_Hospital
hospital_locations_150.csv,LATITUDE,Coordinate_Hospital
hospital_locations_150.csv,LONGITUDE,Coordinate_Hospital
hospital_locations_151.csv,X,Coordinate_Hospital
hospital_locations_151.csv,Y,Coordinate_Hospital
hospital_locations_151.csv,LATITUDE,Coordinate_Hospital
hospital_locations_151.csv,LONGITUDE,Coordinate_Hospital
Hotel_bestwestern.fr_September2020_12.csv,geo.longitude,Coordinate_Hotel
Hotel_bestwestern.fr_September2020_12.csv,geo.latitude,Coordinate_Hotel
Hotel_bestwestern.fr_September2020_18.csv,geo.longitude,Coordinate_Hotel
Hotel_bestwestern.fr_September2020_18.csv,geo.latitude,Coordinate_Hotel
Hotel_ebookers.fr_September2020_7.csv,geo.longitude,Coordinate_Hotel
Hotel_ebookers.fr_September2020_7.csv,geo.latitude,Coordinate_Hotel
Hotel_ebooking.com_September2020_5.csv,geo.latitude,Coordinate_Hotel
Hotel_ebooking.com_September2020_5.csv,geo.longitude,Coordinate_Hotel
Hotel_ebooking.com_September2020_6.csv,geo.latitude,Coordinate_Hotel
Hotel_ebooking.com_September2020_6.csv,geo.longitude,Coordinate_Hotel
Hotel_ebooking.com_September2020_7_125.csv,geo.latitude,Coordinate_Hotel
Hotel_ebooking.com_September2020_7_125.csv,geo.longitude,Coordinate_Hotel
Hotel_expedia.ca_September2020_1.csv,geo,Coordinate_Hotel
Pharmacies_129_125_129.csv,X,Coordinate_Pharmacy
Pharmacies_129_125_129.csv,Y,Coordinate_Pharmacy
Pharmacies_129_126.csv,X,Coordinate_Pharmacy
Pharmacies_129_126.csv,Y,Coordinate_Pharmacy
Pharmacies_131_125.csv,X,Coordinate_Pharmacy
Pharmacies_131_125.csv,Y,Coordinate_Pharmacy
Pharmacies_132_126.csv,X,Coordinate_Pharmacy
Pharmacies_132_126.csv,Y,Coordinate_Pharmacy
Pharmacies_139_125_125_127.csv,X,Coordinate_Pharmacy
Pharmacies_139_125_125_127.csv,Y,Coordinate_Pharmacy
Pharmacies_150_125_125.csv,X,Coordinate_Pharmacy
Pharmacies_150_125_125.csv,Y,Coordinate_Pharmacy
Pharmacies_203.csv,X,Coordinate_Pharmacy
Pharmacies_203.csv,Y,Coordinate_Pharmacy
Datafiniti_Fast_Food_Restaurants_125.csv,latitude,Coordinate_Restaurant
Datafiniti_Fast_Food_Restaurants_125.csv,longitude,Coordinate_Restaurant
Datafiniti_Fast_Food_Restaurants_Jun19_125.csv,latitude,Coordinate_Restaurant
Datafiniti_Fast_Food_Restaurants_Jun19_125.csv,longitude,Coordinate_Restaurant
indian restaurants Dataset_146.csv,latitude,Coordinate_Restaurant
indian restaurants Dataset_146.csv,longitude,Coordinate_Restaurant
zomato_dataset_130.csv,latitude,Coordinate_Restaurant
zomato_dataset_130.csv,longitude,Coordinate_Restaurant
chicago-public-schools-school-profile-information-sy1819-1_126_125_125_125_125_125_125_126.csv,School_Latitude,Coordinate_School
chicago-public-schools-school-profile-information-sy1819-1_126_125_125_125_125_125_125_126.csv,School_Longitude,Coordinate_School
chicago-public-schools-school-profile-information-sy2122-1_126_125_125_125_125_125_125.csv,School_Latitude,Coordinate_School
chicago-public-schools-school-profile-information-sy2122-1_126_125_125_125_125_125_125.csv,School_Longitude,Coordinate_School
DYCD_after-school_programs__Neighborhood_Development_Area__NDA__Family_Support_125_125_125_125_125_125.csv,Latitude,Coordinate_School
DYCD_after-school_programs__Neighborhood_Development_Area__NDA__Family_Support_125_125_125_125_125_125.csv,Longitude,Coordinate_School
DYCD_after-school_programs__Neighborhood_Development_Area__NDA__Family_Support_125_125_125_125_125_126.csv,Latitude,Coordinate_School
DYCD_after-school_programs__Neighborhood_Development_Area__NDA__Family_Support_125_125_125_125_125_126.csv,Longitude,Coordinate_School
DYCD_after-school_programs__Neighborhood_Development_Area__NDA__Family_Support_125_125_125_125_126.csv,Latitude,Coordinate_School
DYCD_after-school_programs__Neighborhood_Development_Area__NDA__Family_Support_125_125_125_125_126.csv,Longitude,Coordinate_School
Airline Dataset Updated - v2_126.csv,Nationality,Country_Airline
Airline Dataset Updated - v2_126.csv,Country Name,Country_Airline
Airline Dataset Updated - v2_131.csv,Nationality,Country_Airline
Airline Dataset Updated - v2_131.csv,Country Name,Country_Airline
Airline Dataset Updated - v2_134.csv,Nationality,Country_Airline
Airline Dataset Updated - v2_134.csv,Country Name,Country_Airline
Airline Dataset Updated - v2_137.csv,Nationality,Country_Airline
Airline Dataset Updated - v2_137.csv,Country Name,Country_Airline
Airline Dataset Updated - v2_14.csv,Nationality,Country_Airline
Airline Dataset Updated - v2_14.csv,Country Name,Country_Airline
Airline Dataset Updated - v2_146.csv,Nationality,Country_Airline
Airline Dataset Updated - v2_146.csv,Country Name,Country_Airline
Airline Dataset Updated - v2_151.csv,Nationality,Country_Airline
conflict_data_aus.csv,active_year,Active_year
conflict_data_pak_125.csv,active_year,Active_year
conflict_data_sle_126.csv,active_year,Active_year
conflict_data_som_126.csv,active_year,Active_year
conflict_data_som_128.csv,active_year,Active_year
conflict_data_som_129.csv,active_year,Active_year
conflict-data-for-colombia-2.csv,active_year,Active_year
conflict-data-for-nigeria-1_128.csv,active_year,Active_year
conflict-data-for-qatar-2.csv,active_year,Active_year
conflict-data-for-ukraine-1_125.csv,active_year,Active_year
conflict_data_aus.csv,adm_1,AdministrativeArea_ConflictEvent
conflict_data_aus.csv,adm_2,AdministrativeArea_ConflictEvent
conflict_data_pak_125.csv,adm_1,AdministrativeArea_ConflictEvent
conflict_data_pak_125.csv,adm_2,AdministrativeArea_ConflictEvent
conflict_data_sle_126.csv,adm_1,AdministrativeArea_ConflictEvent
conflict_data_sle_126.csv,adm_2,AdministrativeArea_ConflictEvent
conflict_data_som_126.csv,adm_1,AdministrativeArea_ConflictEvent
conflict_data_som_126.csv,adm_2,AdministrativeArea_ConflictEvent
conflict_data_som_128.csv,adm_1,AdministrativeArea_ConflictEvent
conflict_data_som_128.csv,adm_2,AdministrativeArea_ConflictEvent
conflict_data_som_129.csv,adm_1,AdministrativeArea_ConflictEvent
conflict_data_som_129.csv,adm_2,AdministrativeArea_ConflictEvent
conflict-data-for-colombia-2.csv,adm_1,AdministrativeArea_ConflictEvent
conflict-data-for-colombia-2.csv,adm_2,AdministrativeArea_ConflictEvent
conflict-data-for-nigeria-1_128.csv,adm_1,AdministrativeArea_ConflictEvent
